info function time diff
enter_omp-gemm-729-192-48 sgemm_nt_kern 71.825734000 0.017960000
offload_wait __tgt_rtl_run_target_team_region 71.843694000 0.025736000
offload_return __tgt_rtl_run_target_team_region 71.869430000 0.009871000
data_out_copy-gemm-729-192-48 sgemm_nt_kern 71.879301000 0.117975000
exit_omp-729-192-48 sgemm_nt_kern 71.997276000 0.439343000
data_in_copy-gemm-729-192-432 sgemm_nt_kern 72.436619000 0.418488000
enter_omp-gemm-729-192-432 sgemm_nt_kern 72.855107000 0.012223000
offload_wait __tgt_rtl_run_target_team_region 72.867330000 0.176566000
offload_return __tgt_rtl_run_target_team_region 73.043896000 0.010233000
data_out_copy-gemm-729-192-432 sgemm_nt_kern 73.054129000 0.105869000
exit_omp-729-192-432 sgemm_nt_kern 73.159998000 0.416241000
data_in_copy-gemm-729-48-384 sgemm_nt_kern 73.576239000 0.265852000
enter_omp-gemm-729-48-384 sgemm_nt_kern 73.842091000 0.019640000
offload_wait __tgt_rtl_run_target_team_region 73.861731000 0.047171000
offload_return __tgt_rtl_run_target_team_region 73.908902000 0.009801000
data_out_copy-gemm-729-48-384 sgemm_nt_kern 73.918703000 0.026052000
exit_omp-729-48-384 sgemm_nt_kern 73.944755000 0.122572000
data_in_copy-gemm-729-192-48 sgemm_nt_kern 74.067327000 0.140652000
enter_omp-gemm-729-192-48 sgemm_nt_kern 74.207979000 0.012172000
offload_wait __tgt_rtl_run_target_team_region 74.220151000 0.026444000
offload_return __tgt_rtl_run_target_team_region 74.246595000 0.011292000
data_out_copy-gemm-729-192-48 sgemm_nt_kern 74.257887000 0.119450000
exit_omp-729-192-48 sgemm_nt_kern 74.377337000 0.433166000
data_in_copy-gemm-729-192-432 sgemm_nt_kern 74.810503000 0.455710000
enter_omp-gemm-729-192-432 sgemm_nt_kern 75.266213000 0.019415000
offload_wait __tgt_rtl_run_target_team_region 75.285628000 0.180785000
offload_return __tgt_rtl_run_target_team_region 75.466413000 0.009762000
data_out_copy-gemm-729-192-432 sgemm_nt_kern 75.476175000 0.111257000
exit_omp-729-192-432 sgemm_nt_kern 75.587432000 0.407493000
data_in_copy-gemm-729-64-384 sgemm_nt_kern 75.994925000 0.281607000
enter_omp-gemm-729-64-384 sgemm_nt_kern 76.276532000 0.019742000
offload_wait __tgt_rtl_run_target_team_region 76.296274000 0.060723000
offload_return __tgt_rtl_run_target_team_region 76.356997000 0.009812000
data_out_copy-gemm-729-64-384 sgemm_nt_kern 76.366809000 0.037410000
exit_omp-729-64-384 sgemm_nt_kern 76.404219000 0.150982000
data_in_copy-gemm-729-256-64 sgemm_nt_kern 76.555201000 0.204144000
enter_omp-gemm-729-256-64 sgemm_nt_kern 76.759345000 0.013772000
offload_wait __tgt_rtl_run_target_team_region 76.773117000 0.041543000
offload_return __tgt_rtl_run_target_team_region 76.814660000 0.009837000
data_out_copy-gemm-729-256-64 sgemm_nt_kern 76.824497000 0.152787000
exit_omp-729-256-64 sgemm_nt_kern 76.977284000 0.587929000
data_in_copy-gemm-729-256-576 sgemm_nt_kern 77.565213000 0.612286000
enter_omp-gemm-729-256-576 sgemm_nt_kern 78.177499000 0.012180000
offload_wait __tgt_rtl_run_target_team_region 78.189679000 0.312205000
offload_return __tgt_rtl_run_target_team_region 78.501884000 0.009649000
data_out_copy-gemm-729-256-576 sgemm_nt_kern 78.511533000 0.171124000
exit_omp-729-256-576 sgemm_nt_kern 78.682657000 1.238335000
data_in_copy-gemm-169-64-512 sgemm_nt_kern 79.920992000 0.103217000
enter_omp-gemm-169-64-512 sgemm_nt_kern 80.024209000 0.012149000
offload_wait __tgt_rtl_run_target_team_region 80.036358000 0.020010000
offload_return __tgt_rtl_run_target_team_region 80.056368000 0.009764000
data_out_copy-gemm-169-64-512 sgemm_nt_kern 80.066132000 0.009907000
exit_omp-169-64-512 sgemm_nt_kern 80.076039000 0.046381000
data_in_copy-gemm-169-256-64 sgemm_nt_kern 80.122420000 0.056231000
enter_omp-gemm-169-256-64 sgemm_nt_kern 80.178651000 0.012176000
offload_wait __tgt_rtl_run_target_team_region 80.190827000 0.011753000
offload_return __tgt_rtl_run_target_team_region 80.202580000 0.009760000
data_out_copy-gemm-169-256-64 sgemm_nt_kern 80.212340000 0.039655000
exit_omp-169-256-64 sgemm_nt_kern 80.251995000 0.135724000
data_in_copy-gemm-169-256-576 sgemm_nt_kern 80.387719000 0.223736000
enter_omp-gemm-169-256-576 sgemm_nt_kern 80.611455000 0.016372000
offload_wait __tgt_rtl_run_target_team_region 80.627827000 0.065713000
offload_return __tgt_rtl_run_target_team_region 80.693540000 0.011442000
data_out_copy-gemm-169-256-576 sgemm_nt_kern 80.704982000 0.037335000
exit_omp-169-256-576 sgemm_nt_kern 80.742317000 0.210835000
data_in_copy-gemm-169-1000-512 sgemm_nt_kern 80.953152000 0.622723000
enter_omp-gemm-169-1000-512 sgemm_nt_kern 81.575875000 0.012097000
offload_wait __tgt_rtl_run_target_team_region 81.587972000 0.259010000
offload_return __tgt_rtl_run_target_team_region 81.846982000 0.009202000
data_out_copy-gemm-169-1000-512 sgemm_nt_kern 81.856184000 0.134286000
exit_omp-169-1000-512 sgemm_nt_kern 81.990470000 0.134286000
