m,n,k,transa,transb,dev_time,host_time,tot,dma,issue,compute
256,256,256,False,True,0.4371000000028289,6.895431000000826,2775141,167094,51338,2456399
256,256,256,False,True,0.43882599999778904,6.58148699999947,2767883,172852,48377,2449378
256,256,256,False,True,0.21364600000015344,6.453479999996489,2762902,171160,46770,2447372
256,256,256,False,True,0.4034430000028806,6.647389999998268,2764927,174797,47133,2445761
256,256,256,False,True,0.2244299999983923,6.371734000000288,2764153,171870,45848,2448769
256,256,256,False,True,0.41374700000233133,6.586038000001281,2763248,173942,45606,2442192
256,256,256,False,True,0.23887099999774364,6.948053000000073,2765938,171353,45022,2449905
256,256,256,False,True,0.39628499999889755,6.854134000001068,2765407,173200,45491,2446601
256,256,256,False,True,0.21530999999959022,6.361769999999524,2766607,171308,46878,2449500
256,256,256,False,True,0.41950699999870267,6.529717000001256,2769922,171792,47406,2450807
256,256,256,False,True,0.22284700000091107,6.391009999999369,2761573,168913,47043,2444979
256,256,256,False,True,0.41552900000169757,6.623187000001053,2764550,174497,46438,2445025
256,256,256,False,True,0.23673200000121142,6.450081999999384,2759750,172180,46153,2443048
256,256,256,False,True,0.4198149999974703,6.635966000001645,2762215,173571,45202,2444184
256,256,256,False,True,0.2298129999981029,6.509613999998692,2761406,169886,45992,2445211
256,256,256,False,True,0.39028400000097463,6.560623999997915,2774416,173873,47156,2455934
256,256,256,False,True,0.2243850000013481,6.357880999999907,2759290,170146,46236,2444626
256,256,256,False,True,0.4017100000019127,6.563490000000456,2766563,173644,46626,2447048
256,256,256,False,True,0.22602900000129011,6.380818999998155,2764087,172069,45215,2447363
256,256,256,False,True,0.4068919999990612,6.609371999998984,2769275,173771,45756,2450028
256,256,256,False,True,0.2501220000012836,6.382441999998264,2759074,170633,46502,2444964
256,256,256,False,True,0.4058439999971597,6.61687399999937,2763988,174522,45978,2444837
256,256,256,False,True,0.24366399999780697,6.36984499999744,2758850,171311,46632,2441730
256,256,256,False,True,0.4008449999964796,6.678338000001531,2763290,171238,47197,2446720
256,256,256,False,True,0.24707200000193552,6.377033000000665,2763706,171680,46820,2446579
256,256,256,False,True,0.3913380000012694,6.583424999997078,2758847,174455,45261,2440289
256,256,256,False,True,0.23119799999767565,6.428985000002285,2756867,171347,45049,2442335
256,256,256,False,True,0.4424189999990631,6.538533000002644,2776292,173116,47401,2456201
256,256,256,False,True,0.21970999999757623,6.529357000003074,2759029,171309,45783,2443368
256,256,256,False,True,0.42541200000050594,6.819500000001426,2766190,172878,46271,2447840
256,256,256,False,True,0.21827599999960512,6.4547830000010435,2763382,170076,47222,2447228
256,256,256,False,True,0.4186879999979283,6.583663000001252,2767312,173546,46880,2447643
256,256,256,False,True,0.21430399999735528,6.3799059999983,2758980,170921,46121,2442889
256,256,256,False,True,0.42936399999962305,6.649818999998388,2760136,174116,46407,2441449
256,256,256,False,True,0.22994699999981094,6.4189319999968575,2765465,170713,46842,2448392
256,256,256,False,True,0.41277899999840884,6.605822999998054,2771270,173662,45922,2450683
256,256,256,False,True,0.23004299999956856,6.428124000001844,2761256,169675,47078,2446227
256,256,256,False,True,0.39796100000239676,6.6889310000005935,2764390,173069,46364,2445867
256,256,256,False,True,0.21311100000093575,6.510816999998497,2764879,172412,45052,2447680
256,256,256,False,True,0.43352799999775016,6.576742000001104,2772721,174129,46072,2452392
256,256,256,False,True,0.2138310000009369,6.386180999998032,2759840,170626,46091,2444245
256,256,256,False,True,0.38889000000199303,6.718293999998423,2768563,172092,47346,2450017
256,256,256,False,True,0.2428220000001602,6.537661000002117,2752870,170160,47186,2439361
256,256,256,False,True,0.4037429999989399,6.624324999997043,2763250,173476,46791,2446147
256,256,256,False,True,0.238470000000234,6.379826999997022,2759764,169198,47355,2444750
256,256,256,False,True,0.3963030000013532,6.558428000000276,2755877,173093,46513,2438970
256,256,256,False,True,0.23833799999920302,6.3831109999991895,2767082,170540,46732,2448999
256,256,256,False,True,0.39692700000159675,6.773901000000478,2768383,173126,46505,2450266
256,256,256,False,True,0.2180049999988114,6.436020999997709,2763100,170898,46669,2444984
256,256,256,False,True,0.4108779999987746,6.653432000002795,2769238,174581,45915,2451432
