info function time diff
data_in_copy-gemm-32-48-512 dgemm_tn_kern 100.991975000 0.075386000
enter_omp-gemm-32-48-512 dgemm_tn_kern 101.067361000 0.012956000
offload_wait __tgt_rtl_run_target_team_region 101.080317000 0.005725000
offload_return __tgt_rtl_run_target_team_region 101.086042000 0.010057000
data_out_copy-gemm-32-48-512 dgemm_tn_kern 101.096099000 0.002734000
exit_omp-32-48-512 dgemm_tn_kern 101.098833000 0.576261000
data_in_copy-gemm-32-48-512 dgemm_tt_kern 101.675094000 0.064557000
enter_omp-gemm-32-48-512 dgemm_tt_kern 101.739651000 0.014828000
offload_wait __tgt_rtl_run_target_team_region 101.754479000 0.005778000
offload_return __tgt_rtl_run_target_team_region 101.760257000 0.010526000
data_out_copy-gemm-32-48-512 dgemm_tt_kern 101.770783000 0.004893000
exit_omp-32-48-512 dgemm_tt_kern 101.775676000 0.004893000
