info function time diff
data_in_copy-gemm-32-192-64 dgemm_tn_kern 101.449940000 0.042114000
enter_omp-gemm-32-192-64 dgemm_tn_kern 101.492054000 0.014243000
offload_wait __tgt_rtl_run_target_team_region 101.506297000 0.003977000
offload_return __tgt_rtl_run_target_team_region 101.510274000 0.010202000
data_out_copy-gemm-32-192-64 dgemm_tn_kern 101.520476000 0.010852000
exit_omp-32-192-64 dgemm_tn_kern 101.531328000 0.450489000
data_in_copy-gemm-32-192-64 dgemm_tt_kern 101.981817000 0.032051000
enter_omp-gemm-32-192-64 dgemm_tt_kern 102.013868000 0.017230000
offload_wait __tgt_rtl_run_target_team_region 102.031098000 0.003758000
offload_return __tgt_rtl_run_target_team_region 102.034856000 0.010214000
data_out_copy-gemm-32-192-64 dgemm_tt_kern 102.045070000 0.010413000
exit_omp-32-192-64 dgemm_tt_kern 102.055483000 0.444886000
data_in_copy-gemm-32-240-64 dgemm_nn_kern 102.500369000 0.045769000
enter_omp-gemm-32-240-64 dgemm_nn_kern 102.546138000 0.013067000
offload_wait __tgt_rtl_run_target_team_region 102.559205000 0.006434000
offload_return __tgt_rtl_run_target_team_region 102.565639000 0.010317000
data_out_copy-gemm-32-240-64 dgemm_nn_kern 102.575956000 0.012268000
exit_omp-32-240-64 dgemm_nn_kern 102.588224000 0.536893000
data_in_copy-gemm-32-240-64 dgemm_nt_kern 103.125117000 0.039701000
enter_omp-gemm-32-240-64 dgemm_nt_kern 103.164818000 0.013330000
offload_wait __tgt_rtl_run_target_team_region 103.178148000 0.005326000
offload_return __tgt_rtl_run_target_team_region 103.183474000 0.010159000
data_out_copy-gemm-32-240-64 dgemm_nt_kern 103.193633000 0.012611000
exit_omp-32-240-64 dgemm_nt_kern 103.206244000 0.546471000
data_in_copy-gemm-32-240-64 dgemm_tn_kern 103.752715000 0.047240000
enter_omp-gemm-32-240-64 dgemm_tn_kern 103.799955000 0.015950000
offload_wait __tgt_rtl_run_target_team_region 103.815905000 0.004650000
offload_return __tgt_rtl_run_target_team_region 103.820555000 0.010224000
data_out_copy-gemm-32-240-64 dgemm_tn_kern 103.830779000 0.012276000
exit_omp-32-240-64 dgemm_tn_kern 103.843055000 0.505254000
data_in_copy-gemm-32-240-64 dgemm_tt_kern 104.348309000 0.039680000
enter_omp-gemm-32-240-64 dgemm_tt_kern 104.387989000 0.012906000
offload_wait __tgt_rtl_run_target_team_region 104.400895000 0.005464000
offload_return __tgt_rtl_run_target_team_region 104.406359000 0.011547000
data_out_copy-gemm-32-240-64 dgemm_tt_kern 104.417906000 0.012274000
exit_omp-32-240-64 dgemm_tt_kern 104.430180000 0.012274000
