info function time diff
data_in_copy-gemm-32-192-192 dgemm_tn_kern 102.052507000 0.086454000
enter_omp-gemm-32-192-192 dgemm_tn_kern 102.138961000 0.014965000
offload_wait __tgt_rtl_run_target_team_region 102.153926000 0.009053000
offload_return __tgt_rtl_run_target_team_region 102.162979000 0.010452000
data_out_copy-gemm-32-192-192 dgemm_tn_kern 102.173431000 0.010435000
exit_omp-32-192-192 dgemm_tn_kern 102.183866000 0.853265000
data_in_copy-gemm-32-192-192 dgemm_tt_kern 103.037131000 0.079147000
enter_omp-gemm-32-192-192 dgemm_tt_kern 103.116278000 0.012676000
offload_wait __tgt_rtl_run_target_team_region 103.128954000 0.007491000
offload_return __tgt_rtl_run_target_team_region 103.136445000 0.010006000
data_out_copy-gemm-32-192-192 dgemm_tt_kern 103.146451000 0.010895000
exit_omp-32-192-192 dgemm_tt_kern 103.157346000 1.061875000
data_in_copy-gemm-32-256-256 dgemm_nn_kern 104.219221000 0.186773000
enter_omp-gemm-32-256-256 dgemm_nn_kern 104.405994000 0.012953000
offload_wait __tgt_rtl_run_target_team_region 104.418947000 0.013390000
offload_return __tgt_rtl_run_target_team_region 104.432337000 0.008316000
data_out_copy-gemm-32-256-256 dgemm_nn_kern 104.440653000 0.015276000
exit_omp-32-256-256 dgemm_nn_kern 104.455929000 1.370855000
data_in_copy-gemm-32-256-256 dgemm_nt_kern 105.826784000 0.149904000
enter_omp-gemm-32-256-256 dgemm_nt_kern 105.976688000 0.016859000
offload_wait __tgt_rtl_run_target_team_region 105.993547000 0.012635000
offload_return __tgt_rtl_run_target_team_region 106.006182000 0.010042000
data_out_copy-gemm-32-256-256 dgemm_nt_kern 106.016224000 0.040613000
exit_omp-32-256-256 dgemm_nt_kern 106.056837000 1.455787000
data_in_copy-gemm-32-256-256 dgemm_tn_kern 107.512624000 0.125910000
enter_omp-gemm-32-256-256 dgemm_tn_kern 107.638534000 0.014913000
offload_wait __tgt_rtl_run_target_team_region 107.653447000 0.011780000
offload_return __tgt_rtl_run_target_team_region 107.665227000 0.010081000
data_out_copy-gemm-32-256-256 dgemm_tn_kern 107.675308000 0.013288000
exit_omp-32-256-256 dgemm_tn_kern 107.688596000 1.325936000
data_in_copy-gemm-32-256-256 dgemm_tt_kern 109.014532000 0.143350000
enter_omp-gemm-32-256-256 dgemm_tt_kern 109.157882000 0.014648000
