info function time diff
data_in_copy-gemm-128-128-128 dgemm_nt_kern 116.427453000 0.090760000
enter_omp-gemm-128-128-128 dgemm_nt_kern 116.518213000 0.013005000
offload_wait __tgt_rtl_run_target_team_region 116.531218000 0.015475000
offload_return __tgt_rtl_run_target_team_region 116.546693000 0.019126000
data_out_copy-gemm-128-128-128 dgemm_nt_kern 116.565819000 0.029583000
exit_omp-128-128-128 dgemm_nt_kern 116.595402000 1.276106000
data_in_copy-gemm-128-128-128 dgemm_nt_kern 117.871508000 0.095829000
enter_omp-gemm-128-128-128 dgemm_nt_kern 117.967337000 0.012912000
offload_wait __tgt_rtl_run_target_team_region 117.980249000 0.017520000
offload_return __tgt_rtl_run_target_team_region 117.997769000 0.012913000
data_out_copy-gemm-128-128-128 dgemm_nt_kern 118.010682000 0.027193000
exit_omp-128-128-128 dgemm_nt_kern 118.037875000 1.300268000
data_in_copy-gemm-128-128-128 dgemm_nt_kern 119.338143000 0.101591000
enter_omp-gemm-128-128-128 dgemm_nt_kern 119.439734000 0.012970000
offload_wait __tgt_rtl_run_target_team_region 119.452704000 0.017096000
offload_return __tgt_rtl_run_target_team_region 119.469800000 0.013665000
data_out_copy-gemm-128-128-128 dgemm_nt_kern 119.483465000 0.026729000
exit_omp-128-128-128 dgemm_nt_kern 119.510194000 1.250946000
data_in_copy-gemm-128-128-128 dgemm_nt_kern 120.761140000 0.093842000
enter_omp-gemm-128-128-128 dgemm_nt_kern 120.854982000 0.014889000
offload_wait __tgt_rtl_run_target_team_region 120.869871000 0.013472000
offload_return __tgt_rtl_run_target_team_region 120.883343000 0.016808000
data_out_copy-gemm-128-128-128 dgemm_nt_kern 120.900151000 0.024795000
exit_omp-128-128-128 dgemm_nt_kern 120.924946000 1.276602000
data_in_copy-gemm-128-128-128 dgemm_nt_kern 122.201548000 0.089993000
enter_omp-gemm-128-128-128 dgemm_nt_kern 122.291541000 0.013386000
offload_wait __tgt_rtl_run_target_team_region 122.304927000 0.015109000
offload_return __tgt_rtl_run_target_team_region 122.320036000 0.014288000
data_out_copy-gemm-128-128-128 dgemm_nt_kern 122.334324000 0.027598000
exit_omp-128-128-128 dgemm_nt_kern 122.361922000 1.264601000
data_in_copy-gemm-128-128-128 dgemm_nt_kern 123.626523000 0.091766000
enter_omp-gemm-128-128-128 dgemm_nt_kern 123.718289000 0.015617000
offload_wait __tgt_rtl_run_target_team_region 123.733906000 0.013568000
offload_return __tgt_rtl_run_target_team_region 123.747474000 0.017615000
data_out_copy-gemm-128-128-128 dgemm_nt_kern 123.765089000 0.025264000
exit_omp-128-128-128 dgemm_nt_kern 123.790353000 1.295930000
data_in_copy-gemm-128-128-128 dgemm_nt_kern 125.086283000 0.103152000
enter_omp-gemm-128-128-128 dgemm_nt_kern 125.189435000 0.012986000
offload_wait __tgt_rtl_run_target_team_region 125.202421000 0.015653000
offload_return __tgt_rtl_run_target_team_region 125.218074000 0.014262000
data_out_copy-gemm-128-128-128 dgemm_nt_kern 125.232336000 0.028107000
exit_omp-128-128-128 dgemm_nt_kern 125.260443000 1.257008000
data_in_copy-gemm-128-128-128 dgemm_nt_kern 126.517451000 0.108562000
enter_omp-gemm-128-128-128 dgemm_nt_kern 126.626013000 0.012912000
offload_wait __tgt_rtl_run_target_team_region 126.638925000 0.016996000
offload_return __tgt_rtl_run_target_team_region 126.655921000 0.012802000
data_out_copy-gemm-128-128-128 dgemm_nt_kern 126.668723000 0.026806000
exit_omp-128-128-128 dgemm_nt_kern 126.695529000 1.274367000
data_in_copy-gemm-128-128-128 dgemm_nt_kern 127.969896000 0.094922000
enter_omp-gemm-128-128-128 dgemm_nt_kern 128.064818000 0.013368000
offload_wait __tgt_rtl_run_target_team_region 128.078186000 0.016834000
offload_return __tgt_rtl_run_target_team_region 128.095020000 0.013180000
data_out_copy-gemm-128-128-128 dgemm_nt_kern 128.108200000 0.035692000
exit_omp-128-128-128 dgemm_nt_kern 128.143892000 1.285147000
data_in_copy-gemm-128-128-128 dgemm_nt_kern 129.429039000 0.092063000
enter_omp-gemm-128-128-128 dgemm_nt_kern 129.521102000 0.014469000
offload_wait __tgt_rtl_run_target_team_region 129.535571000 0.013942000
offload_return __tgt_rtl_run_target_team_region 129.549513000 0.015890000
data_out_copy-gemm-128-128-128 dgemm_nt_kern 129.565403000 0.026168000
exit_omp-128-128-128 dgemm_nt_kern 129.591571000 1.278034000
data_in_copy-gemm-128-128-128 dgemm_nt_kern 130.869605000 0.102287000
enter_omp-gemm-128-128-128 dgemm_nt_kern 130.971892000 0.012920000
offload_wait __tgt_rtl_run_target_team_region 130.984812000 0.014675000
offload_return __tgt_rtl_run_target_team_region 130.999487000 0.014842000
data_out_copy-gemm-128-128-128 dgemm_nt_kern 131.014329000 0.025165000
exit_omp-128-128-128 dgemm_nt_kern 131.039494000 1.288581000
data_in_copy-gemm-128-128-128 dgemm_nt_kern 132.328075000 0.094987000
enter_omp-gemm-128-128-128 dgemm_nt_kern 132.423062000 0.012896000
offload_wait __tgt_rtl_run_target_team_region 132.435958000 0.017546000
offload_return __tgt_rtl_run_target_team_region 132.453504000 0.012903000
data_out_copy-gemm-128-128-128 dgemm_nt_kern 132.466407000 0.026803000
exit_omp-128-128-128 dgemm_nt_kern 132.493210000 1.296468000
data_in_copy-gemm-128-128-128 dgemm_nt_kern 133.789678000 0.107420000
enter_omp-gemm-128-128-128 dgemm_nt_kern 133.897098000 0.015088000
offload_wait __tgt_rtl_run_target_team_region 133.912186000 0.014977000
offload_return __tgt_rtl_run_target_team_region 133.927163000 0.015858000
data_out_copy-gemm-128-128-128 dgemm_nt_kern 133.943021000 0.027977000
exit_omp-128-128-128 dgemm_nt_kern 133.970998000 1.343409000
data_in_copy-gemm-128-128-128 dgemm_nt_kern 135.314407000 0.092540000
enter_omp-gemm-128-128-128 dgemm_nt_kern 135.406947000 0.012798000
offload_wait __tgt_rtl_run_target_team_region 135.419745000 0.016726000
offload_return __tgt_rtl_run_target_team_region 135.436471000 0.013770000
data_out_copy-gemm-128-128-128 dgemm_nt_kern 135.450241000 0.027347000
exit_omp-128-128-128 dgemm_nt_kern 135.477588000 1.288290000
data_in_copy-gemm-128-128-128 dgemm_nt_kern 136.765878000 0.094582000
enter_omp-gemm-128-128-128 dgemm_nt_kern 136.860460000 0.013031000
offload_wait __tgt_rtl_run_target_team_region 136.873491000 0.017399000
offload_return __tgt_rtl_run_target_team_region 136.890890000 0.012879000
data_out_copy-gemm-128-128-128 dgemm_nt_kern 136.903769000 0.027087000
exit_omp-128-128-128 dgemm_nt_kern 136.930856000 1.300155000
