m,n,k,transa,transb,dev_time,host_time,tot,dma,issue,compute
32,48,64,False,False,0.0980120000003808,0.05755200000021432,26200,4706,5355,13902
32,48,64,False,True,0.05507399999987683,0.03517899999860674,24864,4680,4163,13713
32,48,64,True,False,0.04876299999887124,0.02960200000052282,24439,5440,3478,13434
32,48,64,True,True,0.04820099999960803,0.03054100000008475,24626,5668,2792,13980
32,96,64,False,False,0.07991299999957846,0.10036500000023807,40230,6658,4050,27080
32,96,64,False,True,0.06135999999969499,0.0807039999999688,41961,6455,4070,28526
32,96,64,True,False,0.058499000000665546,0.10706500000014785,40051,7256,3251,27085
32,96,64,True,True,0.058877000001302804,0.08090400000037334,40888,7319,3135,27861
32,144,64,False,False,0.07548999999926309,0.10432600000058301,56205,8477,4118,40464
32,144,64,False,True,0.06887000000097032,0.09976300000016636,56844,8038,4635,40691
32,144,64,True,False,0.06900099999984377,0.12022400000023481,56001,8908,3647,40506
32,144,64,True,True,0.06896100000085426,0.10599499999989348,57061,9174,3155,41555
32,192,64,False,False,0.09405700000024808,0.19141400000080466,71505,9671,4565,53864
32,192,64,False,True,0.08871999999973923,0.154554000000644,74876,9745,4602,56576
32,192,64,True,False,0.10315500000069733,0.17008700000042154,71001,10285,3740,53603
32,192,64,True,True,0.08576800000082585,0.16385900000022957,73012,10701,3671,55177
32,240,64,False,False,0.0922469999986788,0.2195319999991625,87322,11622,4591,67205
32,240,64,False,True,0.0881599999993341,0.22039800000129617,91887,11455,5086,70777
32,240,64,True,False,0.10244999999849824,0.20944000000054075,86850,12065,4284,66790
32,240,64,True,True,0.08901199999854725,0.21464300000116054,88966,12399,3805,68919
