info function time diff
data_in_copy-gemm-16-16-16 dgemm_nt_kern 96.897876000 0.001927000
enter_omp-gemm-16-16-16 dgemm_nt_kern 96.899803000 0.015482000
offload_wait __tgt_rtl_run_target_team_region 96.915285000 0.001512000
offload_return __tgt_rtl_run_target_team_region 96.916797000 0.010083000
data_out_copy-gemm-16-16-16 dgemm_nt_kern 96.926880000 0.001200000
exit_omp-16-16-16 dgemm_nt_kern 96.928080000 0.164655000
data_in_copy-gemm-16-16-16 dgemm_nt_kern 97.092735000 0.005206000
enter_omp-gemm-16-16-16 dgemm_nt_kern 97.097941000 0.019628000
offload_wait __tgt_rtl_run_target_team_region 97.117569000 0.004515000
offload_return __tgt_rtl_run_target_team_region 97.122084000 0.011563000
data_out_copy-gemm-16-16-16 dgemm_nt_kern 97.133647000 0.001227000
exit_omp-16-16-16 dgemm_nt_kern 97.134874000 0.151380000
data_in_copy-gemm-16-16-16 dgemm_nt_kern 97.286254000 0.001939000
enter_omp-gemm-16-16-16 dgemm_nt_kern 97.288193000 0.015681000
offload_wait __tgt_rtl_run_target_team_region 97.303874000 0.001894000
offload_return __tgt_rtl_run_target_team_region 97.305768000 0.010138000
data_out_copy-gemm-16-16-16 dgemm_nt_kern 97.315906000 0.001204000
exit_omp-16-16-16 dgemm_nt_kern 97.317110000 0.148834000
data_in_copy-gemm-16-16-16 dgemm_nt_kern 97.465944000 0.002334000
enter_omp-gemm-16-16-16 dgemm_nt_kern 97.468278000 0.015595000
offload_wait __tgt_rtl_run_target_team_region 97.483873000 0.001491000
offload_return __tgt_rtl_run_target_team_region 97.485364000 0.010120000
data_out_copy-gemm-16-16-16 dgemm_nt_kern 97.495484000 0.001227000
exit_omp-16-16-16 dgemm_nt_kern 97.496711000 0.149315000
data_in_copy-gemm-16-16-16 dgemm_nt_kern 97.646026000 0.005692000
enter_omp-gemm-16-16-16 dgemm_nt_kern 97.651718000 0.016170000
offload_wait __tgt_rtl_run_target_team_region 97.667888000 0.001526000
offload_return __tgt_rtl_run_target_team_region 97.669414000 0.010116000
data_out_copy-gemm-16-16-16 dgemm_nt_kern 97.679530000 0.001610000
exit_omp-16-16-16 dgemm_nt_kern 97.681140000 0.142478000
data_in_copy-gemm-16-16-16 dgemm_nt_kern 97.823618000 0.003510000
enter_omp-gemm-16-16-16 dgemm_nt_kern 97.827128000 0.013927000
offload_wait __tgt_rtl_run_target_team_region 97.841055000 0.001499000
offload_return __tgt_rtl_run_target_team_region 97.842554000 0.011388000
data_out_copy-gemm-16-16-16 dgemm_nt_kern 97.853942000 0.003224000
exit_omp-16-16-16 dgemm_nt_kern 97.857166000 0.170778000
data_in_copy-gemm-32-32-32 dgemm_nt_kern 98.027944000 0.010612000
enter_omp-gemm-32-32-32 dgemm_nt_kern 98.038556000 0.013480000
offload_wait __tgt_rtl_run_target_team_region 98.052036000 0.003804000
offload_return __tgt_rtl_run_target_team_region 98.055840000 0.010118000
data_out_copy-gemm-32-32-32 dgemm_nt_kern 98.065958000 0.003966000
exit_omp-32-32-32 dgemm_nt_kern 98.069924000 0.194417000
data_in_copy-gemm-32-32-32 dgemm_nt_kern 98.264341000 0.006881000
enter_omp-gemm-32-32-32 dgemm_nt_kern 98.271222000 0.013031000
offload_wait __tgt_rtl_run_target_team_region 98.284253000 0.003299000
offload_return __tgt_rtl_run_target_team_region 98.287552000 0.010329000
data_out_copy-gemm-32-32-32 dgemm_nt_kern 98.297881000 0.002617000
exit_omp-32-32-32 dgemm_nt_kern 98.300498000 0.190757000
data_in_copy-gemm-32-32-32 dgemm_nt_kern 98.491255000 0.007291000
enter_omp-gemm-32-32-32 dgemm_nt_kern 98.498546000 0.012969000
offload_wait __tgt_rtl_run_target_team_region 98.511515000 0.001716000
offload_return __tgt_rtl_run_target_team_region 98.513231000 0.010108000
data_out_copy-gemm-32-32-32 dgemm_nt_kern 98.523339000 0.004284000
exit_omp-32-32-32 dgemm_nt_kern 98.527623000 0.172220000
data_in_copy-gemm-32-32-32 dgemm_nt_kern 98.699843000 0.007140000
enter_omp-gemm-32-32-32 dgemm_nt_kern 98.706983000 0.012979000
offload_wait __tgt_rtl_run_target_team_region 98.719962000 0.001737000
offload_return __tgt_rtl_run_target_team_region 98.721699000 0.010125000
data_out_copy-gemm-32-32-32 dgemm_nt_kern 98.731824000 0.003724000
exit_omp-32-32-32 dgemm_nt_kern 98.735548000 0.171962000
data_in_copy-gemm-32-32-32 dgemm_nt_kern 98.907510000 0.004694000
enter_omp-gemm-32-32-32 dgemm_nt_kern 98.912204000 0.018567000
offload_wait __tgt_rtl_run_target_team_region 98.930771000 0.001743000
offload_return __tgt_rtl_run_target_team_region 98.932514000 0.014363000
data_out_copy-gemm-32-32-32 dgemm_nt_kern 98.946877000 0.002691000
exit_omp-32-32-32 dgemm_nt_kern 98.949568000 0.182691000
